APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined
risod,soybean,2016,14650,3384,3663,3495,2016-07-01,Wasim,7,soybean_risod
shrirampur,flower,2016,83,982,1247,1118,2016-07-01,Ahmadnagar,7,flower_shrirampur
shirpur,sorgum(jawar),2016,72,1767,1946,1842,2016-07-01,Dhule,7,sorgum(jawar)_shirpur
washim,wheat(husked),2016,530,1831,1985,1914,2016-07-01,Wasim,7,wheat(husked)_washim
shrirampur,cucumber,2016,149,953,1368,1168,2016-07-01,Ahmadnagar,7,cucumber_shrirampur
shirpur,wheat(husked),2016,1025,1671,1945,1842,2016-07-01,Dhule,7,wheat(husked)_shirpur
washim,sorgum(jawar),2016,212,1375,1509,1427,2016-07-01,Wasim,7,sorgum(jawar)_washim
bhokardan,sorgum(jawar),2016,96,1552,1585,1569,2016-07-01,Jalna,7,sorgum(jawar)_bhokardan
shrirampur,cabbage,2016,38,809,1036,923,2016-07-01,Ahmadnagar,7,cabbage_shrirampur
shirpur,bajri,2016,50,1508,1789,1723,2016-07-01,Dhule,7,bajri_shirpur
washim,gram,2016,1150,8267,8517,8369,2016-07-01,Wasim,7,gram_washim
dondaicha,ground nut pods (dry),2016,557,4603,6053,5907,2016-07-01,Dhule,7,ground nut pods (dry)_dondaicha
shrirampur,garlic,2016,123,5125,6625,5875,2016-07-01,Ahmadnagar,7,garlic_shrirampur
shirpur,soybean,2016,9,3276,3609,3459,2016-07-01,Dhule,7,soybean_shirpur
shrirampur,potato,2016,1580,1335,1665,1497,2016-07-01,Ahmadnagar,7,potato_shrirampur
shirpur,onion,2016,1594,125,719,626,2016-07-01,Dhule,7,onion_shirpur
aurangabad,cucumber,2016,2232,579,929,754,2016-07-01,Aurangabad,7,cucumber_aurangabad
aurangabad,potato,2016,11307,1477,1741,1609,2016-07-01,Aurangabad,7,potato_aurangabad
washim,black gram,2016,555,8350,8900,8700,2016-07-01,Wasim,7,black gram_washim
lasalgaon,bajri,2016,177,1564,2093,1885,2016-07-01,Nasik,7,bajri_lasalgaon
aurangabad,ladies finger,2016,1358,2092,2700,2396,2016-07-01,Aurangabad,7,ladies finger_aurangabad
babhulgaon,soybean,2016,1100,3376,3708,3564,2016-07-01,Yewatmal,7,soybean_babhulgaon
shrirampur,mosambi,2016,18,3500,4250,3875,2016-07-01,Ahmadnagar,7,mosambi_shrirampur
kalvan,soybean,2016,31,3700,3750,3710,2016-07-01,Nasik,7,soybean_kalvan
washim,pigeon pea (tur),2016,6250,8450,8808,8589,2016-07-01,Wasim,7,pigeon pea (tur)_washim
aurangabad,bottle gourd,2016,385,765,1257,1011,2016-07-01,Aurangabad,7,bottle gourd_aurangabad
dondaicha,gram,2016,17,5200,6303,6050,2016-07-01,Dhule,7,gram_dondaicha
lasalgaon,wheat(husked),2016,148,1798,2026,1903,2016-07-01,Nasik,7,wheat(husked)_lasalgaon
kalvan,maize,2016,15,1676,1726,1676,2016-07-01,Nasik,7,maize_kalvan
pen,rice(paddy-hus),2016,144,3372,5667,3850,2016-07-01,Raigad,7,rice(paddy-hus)_pen
aurangabad,cluster bean,2016,366,2574,3543,3059,2016-07-01,Aurangabad,7,cluster bean_aurangabad
kalvan,wheat(husked),2016,43,1775,1850,1835,2016-07-01,Nasik,7,wheat(husked)_kalvan
karjat (raigad),rice(paddy-hus),2016,1595,2000,5010,3000,2016-07-01,Raigad,7,rice(paddy-hus)_karjat (raigad)
kalvan,bajri,2016,67,1581,1816,1781,2016-07-01,Nasik,7,bajri_kalvan
devala,gram,2016,16,5163,7290,6793,2016-07-01,Nasik,7,gram_devala
shrirampur,ginger (fresh),2016,325,2528,3444,3006,2016-07-01,Ahmadnagar,7,ginger (fresh)_shrirampur
devala,wheat(husked),2016,5,1655,1655,1655,2016-07-01,Nasik,7,wheat(husked)_devala
karjat (raigad),paddy-unhusked,2016,1840,1310,1440,1410,2016-07-01,Raigad,7,paddy-unhusked_karjat (raigad)
devala,bajri,2016,74,1577,1904,1762,2016-07-01,Nasik,7,bajri_devala
shrirampur,papai,2016,3,1000,1500,1250,2016-07-01,Ahmadnagar,7,papai_shrirampur
sinner,bajri,2016,155,1581,2002,1866,2016-07-01,Nasik,7,bajri_sinner
solapur,onion,2016,118373,100,1265,633,2016-07-01,Solapur,7,onion_solapur
vadgaon peth,capsicum,2016,158,2068,3968,3458,2016-07-01,Kolhapur,7,capsicum_vadgaon peth
dudhani,gram,2016,67,7060,7524,7410,2016-07-01,Solapur,7,gram_dudhani
dudhani,pigeon pea (tur),2016,641,8213,9173,8893,2016-07-01,Solapur,7,pigeon pea (tur)_dudhani
shevgaon,bajri,2016,577,1532,1846,1846,2016-07-01,Ahmadnagar,7,bajri_shevgaon
kurdwadi,sorgum(jawar),2016,132,1769,2329,2029,2016-07-01,Solapur,7,sorgum(jawar)_kurdwadi
kurdwadi,maize,2016,51,1772,1778,1775,2016-07-01,Solapur,7,maize_kurdwadi
jafrabad,maize,2016,112,1357,1500,1432,2016-07-01,Jalna,7,maize_jafrabad
kurdwadi,gram,2016,12,7300,7300,7300,2016-07-01,Solapur,7,gram_kurdwadi
aurangabad,garlic,2016,377,7250,13563,10406,2016-07-01,Aurangabad,7,garlic_aurangabad
mangrulpeer,pigeon pea (tur),2016,3975,8177,8564,8449,2016-07-01,Wasim,7,pigeon pea (tur)_mangrulpeer
kurdwadi-modnimb,wheat(husked),2016,5,1713,2261,1900,2016-07-01,Solapur,7,wheat(husked)_kurdwadi-modnimb
aurangabad,cabbage,2016,1143,1563,2079,1821,2016-07-01,Aurangabad,7,cabbage_aurangabad
kurdwadi-modnimb,sorgum(jawar),2016,73,1591,2361,1931,2016-07-01,Solapur,7,sorgum(jawar)_kurdwadi-modnimb
shevgaon,wheat(husked),2016,97,1677,1857,1857,2016-07-01,Ahmadnagar,7,wheat(husked)_shevgaon
kurdwadi-modnimb,maize,2016,93,1720,2093,1776,2016-07-01,Solapur,7,maize_kurdwadi-modnimb
mangalwedha,sorgum(jawar),2016,601,1721,2374,2132,2016-07-01,Solapur,7,sorgum(jawar)_mangalwedha
aurangabad,bitter gourd,2016,438,2808,3554,3181,2016-07-01,Aurangabad,7,bitter gourd_aurangabad
mangalwedha,maize,2016,78,1817,1856,1832,2016-07-01,Solapur,7,maize_mangalwedha
mangalwedha,gram,2016,75,6725,7558,7278,2016-07-01,Solapur,7,gram_mangalwedha
mangrulpeer,black gram,2016,2,9000,9700,9700,2016-07-01,Wasim,7,black gram_mangrulpeer
mangalwedha,ladies finger,2016,313,509,3109,1996,2016-07-01,Solapur,7,ladies finger_mangalwedha
jafrabad,wheat(husked),2016,48,1500,1700,1600,2016-07-01,Jalna,7,wheat(husked)_jafrabad
dudhani,sorgum(jawar),2016,22,1910,2205,2120,2016-07-01,Solapur,7,sorgum(jawar)_dudhani
aurangabad,capsicum,2016,358,4133,5417,4775,2016-07-01,Aurangabad,7,capsicum_aurangabad
dudhani,wheat(husked),2016,9,1633,1925,1925,2016-07-01,Solapur,7,wheat(husked)_dudhani
mangrulpeer,gram,2016,227,6878,7738,7685,2016-07-01,Wasim,7,gram_mangrulpeer
barshi,maize,2016,111,1705,1807,1768,2016-07-01,Solapur,7,maize_barshi
barshi,gram,2016,410,6030,7591,7018,2016-07-01,Solapur,7,gram_barshi
mangrulpeer,wheat(husked),2016,161,1630,1739,1704,2016-07-01,Wasim,7,wheat(husked)_mangrulpeer
barshi,green gram,2016,204,5610,5944,5877,2016-07-01,Solapur,7,green gram_barshi
aurangabad,shevga,2016,437,2976,4029,3502,2016-07-01,Aurangabad,7,shevga_aurangabad
washim,green gram,2016,185,5300,5467,5367,2016-07-01,Wasim,7,green gram_washim
sangamner,bajri,2016,245,1763,2010,1902,2016-07-01,Ahmadnagar,7,bajri_sangamner
barshi,black gram,2016,16,7542,7767,7700,2016-07-01,Solapur,7,black gram_barshi
barshi,lemon,2016,165,1767,2493,2120,2016-07-01,Solapur,7,lemon_barshi
amarawati,wheat(husked),2016,772,1795,2062,1924,2016-07-01,Amaravathi,7,wheat(husked)_amarawati
aurangabad,onion,2016,13705,205,801,503,2016-07-01,Aurangabad,7,onion_aurangabad
barshi,ladies finger,2016,48,1232,2105,1673,2016-07-01,Solapur,7,ladies finger_barshi
mangrulpeer,sorgum(jawar),2016,14,1292,1308,1308,2016-07-01,Wasim,7,sorgum(jawar)_mangrulpeer
barshi,cluster bean,2016,51,1763,2875,2331,2016-07-01,Solapur,7,cluster bean_barshi
dhule,onion,2016,42780,177,759,586,2016-07-01,Dhule,7,onion_dhule
barshi,cabbage,2016,124,872,1486,1168,2016-07-01,Solapur,7,cabbage_barshi
sangamner,wheat(husked),2016,281,1686,1764,1738,2016-07-01,Ahmadnagar,7,wheat(husked)_sangamner
barshi,tomato,2016,147,1467,2445,1924,2016-07-01,Solapur,7,tomato_barshi
barshi,brinjal,2016,106,813,1455,1131,2016-07-01,Solapur,7,brinjal_barshi
barshi,turmeric,2016,80,6400,6970,6916,2016-07-01,Solapur,7,turmeric_barshi
jafrabad,soybean,2016,41,3600,3750,3675,2016-07-01,Jalna,7,soybean_jafrabad
barshi-vairag,sorgum(jawar),2016,1028,1692,2560,2081,2016-07-01,Solapur,7,sorgum(jawar)_barshi-vairag
barshi,flower,2016,106,1019,1641,1332,2016-07-01,Solapur,7,flower_barshi
mangalwedha,bitter gourd,2016,70,1795,5015,4095,2016-07-01,Solapur,7,bitter gourd_mangalwedha
shevgaon,sorgum(jawar),2016,1732,1791,2089,2089,2016-07-01,Ahmadnagar,7,sorgum(jawar)_shevgaon
mangalwedha,ridge gourd,2016,148,900,3696,2513,2016-07-01,Solapur,7,ridge gourd_mangalwedha
yeola,maize,2016,1,1779,1887,1887,2016-07-01,Nasik,7,maize_yeola
solapur,pigeon pea (tur),2016,142,7327,8216,7975,2016-07-01,Solapur,7,pigeon pea (tur)_solapur
alibag,rice(paddy-hus),2016,720,3500,4500,4000,2016-07-01,Raigad,7,rice(paddy-hus)_alibag
solapur,jaggery,2016,3217,3401,3500,3476,2016-07-01,Solapur,7,jaggery_solapur
ratanagari,bitter gourd,2016,62,4750,6375,5650,2016-07-01,Ratnagiri,7,bitter gourd_ratanagari
solapur,chikoo,2016,617,979,2408,1613,2016-07-01,Solapur,7,chikoo_solapur
yeola,bajri,2016,19,1748,1929,1858,2016-07-01,Nasik,7,bajri_yeola
solapur,pomegranate,2016,20720,678,9178,3822,2016-07-01,Solapur,7,pomegranate_solapur
vadgaon peth,brinjal,2016,105,1557,3714,3021,2016-07-01,Kolhapur,7,brinjal_vadgaon peth
solapur,banana,2016,859,912,1119,1023,2016-07-01,Solapur,7,banana_solapur
solapur,gram,2016,86,7211,7606,7506,2016-07-01,Solapur,7,gram_solapur
sinner,gram,2016,119,5962,7581,7494,2016-07-01,Nasik,7,gram_sinner
vadgaon peth,tomato,2016,297,1400,3071,2510,2016-07-01,Kolhapur,7,tomato_vadgaon peth
solapur,potato,2016,13140,1068,1926,1532,2016-07-01,Solapur,7,potato_solapur
shevgaon-bodhegaon,bajri,2016,948,1596,1782,1782,2016-07-01,Ahmadnagar,7,bajri_shevgaon-bodhegaon
solapur,ladies finger,2016,711,608,2985,1890,2016-07-01,Solapur,7,ladies finger_solapur
sinner,sorgum(jawar),2016,16,1558,1592,1573,2016-07-01,Nasik,7,sorgum(jawar)_sinner
solapur,carrot,2016,14,1700,1950,1950,2016-07-01,Solapur,7,carrot_solapur
vadgaon peth,ridge gourd,2016,88,2647,4759,4041,2016-07-01,Kolhapur,7,ridge gourd_vadgaon peth
solapur,cluster bean,2016,202,1339,3687,2442,2016-07-01,Solapur,7,cluster bean_solapur
sinner,wheat(husked),2016,141,1762,2002,1894,2016-07-01,Nasik,7,wheat(husked)_sinner
solapur,cucumber,2016,730,343,2234,1183,2016-07-01,Solapur,7,cucumber_solapur
solapur,lemon,2016,760,171,4212,2165,2016-07-01,Solapur,7,lemon_solapur
barshi,sorgum(jawar),2016,6632,1602,2481,2209,2016-07-01,Solapur,7,sorgum(jawar)_barshi
yeotmal,soybean,2016,1269,3485,3768,3640,2016-07-01,Yewatmal,7,soybean_yeotmal
shrirampur,green chilli,2016,375,4763,6053,5426,2016-07-01,Ahmadnagar,7,green chilli_shrirampur
mangalwedha,tomato,2016,663,526,3443,2139,2016-07-01,Solapur,7,tomato_mangalwedha
mangalwedha,brinjal,2016,554,559,3778,2243,2016-07-01,Solapur,7,brinjal_mangalwedha
ratanagari,green chilli,2016,460,5100,7500,6280,2016-07-01,Ratnagiri,7,green chilli_ratanagari
mangalwedha,green chilli,2016,247,3565,7848,5952,2016-07-01,Solapur,7,green chilli_mangalwedha
mangrulpeer,soybean,2016,7038,3440,3715,3633,2016-07-01,Wasim,7,soybean_mangrulpeer
dondaicha,bajri,2016,35,1424,1741,1588,2016-07-01,Dhule,7,bajri_dondaicha
mohol,sorgum(jawar),2016,154,1650,2052,1924,2016-07-01,Solapur,7,sorgum(jawar)_mohol
mohol,maize,2016,114,1766,1861,1826,2016-07-01,Solapur,7,maize_mohol
pandharpur,pomegranate,2016,6400,2500,11371,5257,2016-07-01,Solapur,7,pomegranate_pandharpur
ratanagari,brinjal,2016,586,1835,3235,2553,2016-07-01,Ratnagiri,7,brinjal_ratanagari
solapur,rice(paddy-hus),2016,13720,2160,5698,3277,2016-07-01,Solapur,7,rice(paddy-hus)_solapur
pandharpur,onion,2016,2234,158,1035,646,2016-07-01,Solapur,7,onion_pandharpur
pandharpur,cabbage,2016,160,1300,2331,1975,2016-07-01,Solapur,7,cabbage_pandharpur
bhokardan-pimpalgaon renu,soybean,2016,21,3700,3825,3763,2016-07-01,Jalna,7,soybean_bhokardan-pimpalgaon renu
pandharpur,capsicum,2016,62,3186,4318,4111,2016-07-01,Solapur,7,capsicum_pandharpur
pandharpur,tomato,2016,396,831,3203,2413,2016-07-01,Solapur,7,tomato_pandharpur
shevgaon,gram,2016,90,6565,7419,7281,2016-07-01,Ahmadnagar,7,gram_shevgaon
pandharpur,brinjal,2016,261,507,2293,1338,2016-07-01,Solapur,7,brinjal_pandharpur
ratanagari,tomato,2016,3345,2237,3605,2979,2016-07-01,Ratnagiri,7,tomato_ratanagari
pandharpur,green chilli,2016,284,2944,7520,5541,2016-07-01,Solapur,7,green chilli_pandharpur
yeola,gram,2016,40,5243,5453,5453,2016-07-01,Nasik,7,gram_yeola
sangola,pomegranate,2016,5744,938,7288,4138,2016-07-01,Solapur,7,pomegranate_sangola
jalgaon jamod-aasalgaon,wheat(husked),2016,139,1400,1600,1506,2016-07-01,Buldhana,7,wheat(husked)_jalgaon jamod-aasalgaon
rahata,gram,2016,10,6000,6000,6000,2016-07-01,Ahmadnagar,7,gram_rahata
pune,small gourd,2016,1167,1383,3675,3240,2016-07-01,Pune,7,small gourd_pune
morshi,soybean,2016,125,3300,3483,3407,2016-07-01,Amaravathi,7,soybean_morshi
chopda,gram,2016,2,5792,5793,5793,2016-07-01,Jalgaon,7,gram_chopda
chopda,maize,2016,2,1500,1500,1500,2016-07-01,Jalgaon,7,maize_chopda
chopda,sorgum(jawar),2016,3,1400,2100,1854,2016-07-01,Jalgaon,7,sorgum(jawar)_chopda
chopda,wheat(husked),2016,55,1706,1808,1757,2016-07-01,Jalgaon,7,wheat(husked)_chopda
chopda,bajri,2016,40,1567,1752,1679,2016-07-01,Jalgaon,7,bajri_chopda
bhusaval,sorgum(jawar),2016,45,1471,1507,1479,2016-07-01,Jalgaon,7,sorgum(jawar)_bhusaval
bhusaval,wheat(husked),2016,91,1636,1741,1696,2016-07-01,Jalgaon,7,wheat(husked)_bhusaval
hinganghat,soybean,2016,14574,3039,3590,3241,2016-07-01,Wardha,7,soybean_hinganghat
hinganghat,pigeon pea (tur),2016,35120,7578,8435,7950,2016-07-01,Wardha,7,pigeon pea (tur)_hinganghat
hinganghat,gram,2016,4472,6865,7953,7597,2016-07-01,Wardha,7,gram_hinganghat
patan,brinjal,2016,397,1858,2367,2121,2016-07-01,Satara,7,brinjal_patan
shahapur,ghosali(bhaji),2016,16,2500,3000,2800,2016-07-01,Thane,7,ghosali(bhaji)_shahapur
telhara,sorgum(jawar),2016,160,1242,1338,1289,2016-07-01,Akola,7,sorgum(jawar)_telhara
shahapur,chavli (shenga ),2016,22,2550,3000,2817,2016-07-01,Thane,7,chavli (shenga )_shahapur
shahapur,ladies finger,2016,26,2767,3317,3092,2016-07-01,Thane,7,ladies finger_shahapur
telhara,gram,2016,280,6842,7634,7204,2016-07-01,Akola,7,gram_telhara
bhivandi,other vegetables,2016,113,1630,3660,2440,2016-07-01,Thane,7,other vegetables_bhivandi
jalgaon,bajri,2016,153,1792,1812,1800,2016-07-01,Jalgaon,7,bajri_jalgaon
jalgaon,wheat(husked),2016,109,1721,1753,1721,2016-07-01,Jalgaon,7,wheat(husked)_jalgaon
jalgaon,sorgum(jawar),2016,266,1821,1910,1896,2016-07-01,Jalgaon,7,sorgum(jawar)_jalgaon
jalgaon,maize,2016,66,1607,1657,1640,2016-07-01,Jalgaon,7,maize_jalgaon
jalgaon,coriander (dry),2016,28,7600,8200,8000,2016-07-01,Jalgaon,7,coriander (dry)_jalgaon
jalgaon,brinjal,2016,778,1000,1817,1417,2016-07-01,Jalgaon,7,brinjal_jalgaon
jalgaon,wal papdi,2016,74,2300,3491,2718,2016-07-01,Jalgaon,7,wal papdi_jalgaon
jalgaon,spinach,2016,55,1836,1868,1845,2016-07-01,Jalgaon,7,spinach_jalgaon
jalgaon,garlic,2016,545,6000,9220,7900,2016-07-01,Jalgaon,7,garlic_jalgaon
jalgaon,coriander,2016,320,2871,5083,3950,2016-07-01,Jalgaon,7,coriander_jalgaon
jalgaon,cabbage,2016,363,1185,1880,1525,2016-07-01,Jalgaon,7,cabbage_jalgaon
jalgaon,bitter gourd,2016,144,3587,4939,4183,2016-07-01,Jalgaon,7,bitter gourd_jalgaon
bhivandi,rice(paddy-hus),2016,596883,2190,4157,2940,2016-07-01,Thane,7,rice(paddy-hus)_bhivandi
jalgaon,onion,2016,4050,355,845,557,2016-07-01,Jalgaon,7,onion_jalgaon
jalgaon,cluster bean,2016,62,5063,5500,5271,2016-07-01,Jalgaon,7,cluster bean_jalgaon
jalgaon,ladies finger,2016,477,1948,3326,2665,2016-07-01,Jalgaon,7,ladies finger_jalgaon
jalgaon,potato,2016,5225,1157,1771,1474,2016-07-01,Jalgaon,7,potato_jalgaon
jalgaon,ginger (fresh),2016,895,2010,3086,2500,2016-07-01,Jalgaon,7,ginger (fresh)_jalgaon
jalgaon,mosambi,2016,75,1667,3067,2333,2016-07-01,Jalgaon,7,mosambi_jalgaon
jalgaon,lemon,2016,167,2090,3562,2819,2016-07-01,Jalgaon,7,lemon_jalgaon
jalgaon,pomegranate,2016,111,2300,6160,4120,2016-07-01,Jalgaon,7,pomegranate_jalgaon
jalgaon,gram,2016,10,7533,7533,7533,2016-07-01,Jalgaon,7,gram_jalgaon
jalgaon,cucumber,2016,421,700,1150,929,2016-07-01,Jalgaon,7,cucumber_jalgaon
jalgaon,green chilli,2016,607,3696,6083,4808,2016-07-01,Jalgaon,7,green chilli_jalgaon
hingoli,soybean,2016,2753,3547,3738,3738,2016-07-01,Hingoli,7,soybean_hingoli
hingoli,gram,2016,151,7050,7767,7767,2016-07-01,Hingoli,7,gram_hingoli
kamthi,green chilli,2016,73,3264,7643,5554,2016-07-01,Nagpur,7,green chilli_kamthi
jintur,wheat(husked),2016,15,1879,1952,1896,2016-07-01,Parbhani,7,wheat(husked)_jintur
katol,wheat(husked),2016,836,1725,1748,1737,2016-07-01,Nagpur,7,wheat(husked)_katol
katol,gram,2016,1073,7118,7793,7529,2016-07-01,Nagpur,7,gram_katol
katol,pigeon pea (tur),2016,1840,7360,8169,7933,2016-07-01,Nagpur,7,pigeon pea (tur)_katol
katol,ground nut pods (dry),2016,4472,5014,6095,5863,2016-07-01,Nagpur,7,ground nut pods (dry)_katol
katol,soybean,2016,5800,3024,3580,3390,2016-07-01,Nagpur,7,soybean_katol
mandhal,soybean,2016,13,3195,3233,3214,2016-07-01,Nagpur,7,soybean_mandhal
mandhal,chillies(red),2016,106,6005,8429,7127,2016-07-01,Nagpur,7,chillies(red)_mandhal
nagpur,wheat(husked),2016,12247,1967,2309,2238,2016-07-01,Nagpur,7,wheat(husked)_nagpur
nagpur,rice(paddy-hus),2016,2729,2771,3054,2967,2016-07-01,Nagpur,7,rice(paddy-hus)_nagpur
nagpur,gram,2016,3071,6912,7829,7599,2016-07-01,Nagpur,7,gram_nagpur
nagpur,soybean,2016,552,3169,3610,3500,2016-07-01,Nagpur,7,soybean_nagpur
nagpur,pineapple,2016,1293,1262,4705,3844,2016-07-01,Nagpur,7,pineapple_nagpur
nagpur,chikoo,2016,1219,1416,3242,2784,2016-07-01,Nagpur,7,chikoo_nagpur
nagpur,pomegranate,2016,16957,1668,6018,4942,2016-07-01,Nagpur,7,pomegranate_nagpur
nagpur,grapes,2016,179,3192,4792,4316,2016-07-01,Nagpur,7,grapes_nagpur
jintur,sorgum(jawar),2016,76,1556,1893,1801,2016-07-01,Parbhani,7,sorgum(jawar)_jintur
jintur,soybean,2016,178,3378,3592,3522,2016-07-01,Parbhani,7,soybean_jintur
parbhani,wheat(husked),2016,5,1600,1775,1700,2016-07-01,Parbhani,7,wheat(husked)_parbhani
kamthi,brinjal,2016,138,533,1504,1102,2016-07-01,Nagpur,7,brinjal_kamthi
basmat,turmeric,2016,940,7950,9200,8150,2016-07-01,Hingoli,7,turmeric_basmat
akhadabalapur,soybean,2016,307,3588,3694,3641,2016-07-01,Hingoli,7,soybean_akhadabalapur
bhiwapur,paddy-unhusked,2016,725,2083,2125,2100,2016-07-01,Nagpur,7,paddy-unhusked_bhiwapur
telhara,pigeon pea (tur),2016,208,7514,8018,7761,2016-07-01,Akola,7,pigeon pea (tur)_telhara
kalmeshwar,spinach,2016,57,1742,2050,1954,2016-07-01,Nagpur,7,spinach_kalmeshwar
kalmeshwar,brinjal,2016,159,1685,1947,1883,2016-07-01,Nagpur,7,brinjal_kalmeshwar
kalmeshwar,green chilli,2016,55,6016,6437,6300,2016-07-01,Nagpur,7,green chilli_kalmeshwar
kamthi,lemon,2016,49,1110,2710,2010,2016-07-01,Nagpur,7,lemon_kamthi
hingoli,pigeon pea (tur),2016,1190,8600,9132,9132,2016-07-01,Hingoli,7,pigeon pea (tur)_hingoli
kamthi,ladies finger,2016,104,981,2265,1723,2016-07-01,Nagpur,7,ladies finger_kamthi
kamthi,chavli (pala),2016,67,1205,4095,1932,2016-07-01,Nagpur,7,chavli (pala)_kamthi
sailu,soybean,2016,47,3401,3585,3475,2016-07-01,Parbhani,7,soybean_sailu
sailu,sorgum(jawar),2016,115,1550,1881,1838,2016-07-01,Parbhani,7,sorgum(jawar)_sailu
kamthi,cluster bean,2016,100,1426,2870,2252,2016-07-01,Nagpur,7,cluster bean_kamthi
kamthi,bitter gourd,2016,86,2024,4640,3432,2016-07-01,Nagpur,7,bitter gourd_kamthi
parbhani,soybean,2016,480,3434,3549,3506,2016-07-01,Parbhani,7,soybean_parbhani
parbhani,gram,2016,5,7400,7500,7450,2016-07-01,Parbhani,7,gram_parbhani
kamthi,small gourd,2016,63,1233,2733,2083,2016-07-01,Nagpur,7,small gourd_kamthi
kamthi,bottle gourd,2016,110,600,1338,1058,2016-07-01,Nagpur,7,bottle gourd_kamthi
raver,wheat(husked),2016,441,1625,1855,1752,2016-07-01,Jalgaon,7,wheat(husked)_raver
raver,sorgum(jawar),2016,97,1491,1596,1588,2016-07-01,Jalgaon,7,sorgum(jawar)_raver
raver,maize,2016,16,1493,1505,1505,2016-07-01,Jalgaon,7,maize_raver
pune,rice(paddy-hus),2016,24644,4552,5710,5369,2016-07-01,Pune,7,rice(paddy-hus)_pune
nira,jaggery,2016,1583,3738,4312,4025,2016-07-01,Pune,7,jaggery_nira
indapur,onion,2016,803,111,936,469,2016-07-01,Pune,7,onion_indapur
indapur,pomegranate,2016,11360,1050,10550,2510,2016-07-01,Pune,7,pomegranate_indapur
ambejogai,gram,2016,28,6638,7528,7200,2016-07-01,Beed,7,gram_ambejogai
ambejogai,pigeon pea (tur),2016,69,6975,8380,8025,2016-07-01,Beed,7,pigeon pea (tur)_ambejogai
ambejogai,soybean,2016,700,3550,3733,3663,2016-07-01,Beed,7,soybean_ambejogai
gevrai,bajri,2016,1123,1653,1898,1771,2016-07-01,Beed,7,bajri_gevrai
gevrai,wheat(husked),2016,309,1741,2295,1969,2016-07-01,Beed,7,wheat(husked)_gevrai
gevrai,sorgum(jawar),2016,2704,1713,2020,1819,2016-07-01,Beed,7,sorgum(jawar)_gevrai
gevrai,maize,2016,5,1642,1646,1646,2016-07-01,Beed,7,maize_gevrai
gevrai,gram,2016,112,6513,7549,7053,2016-07-01,Beed,7,gram_gevrai
gevrai,pigeon pea (tur),2016,89,7616,8281,7909,2016-07-01,Beed,7,pigeon pea (tur)_gevrai
gevrai,soybean,2016,11,3245,3262,3262,2016-07-01,Beed,7,soybean_gevrai
kada,bajri,2016,66,1400,1788,1688,2016-07-01,Beed,7,bajri_kada
kada,wheat(husked),2016,21,1613,2200,2025,2016-07-01,Beed,7,wheat(husked)_kada
kada,gram,2016,21,6950,7276,7175,2016-07-01,Beed,7,gram_kada
pune,lentil,2016,1032,6595,7350,7120,2016-07-01,Pune,7,lentil_pune
pune,green gram,2016,1087,6616,7384,7168,2016-07-01,Pune,7,green gram_pune
pune,green peas (dry),2016,3146,3268,4495,4189,2016-07-01,Pune,7,green peas (dry)_pune
pune,ginger (fresh),2016,12691,1227,2995,2700,2016-07-01,Pune,7,ginger (fresh)_pune
pune,elephant root,2016,204,2265,2971,2645,2016-07-01,Pune,7,elephant root_pune
pune,shevga,2016,2173,3000,4826,4287,2016-07-01,Pune,7,shevga_pune
pune,sweet potato,2016,546,1233,2700,2400,2016-07-01,Pune,7,sweet potato_pune
pune,pavtta,2016,1044,3104,4771,4333,2016-07-01,Pune,7,pavtta_pune
pune,snake gourd,2016,400,1668,3000,2655,2016-07-01,Pune,7,snake gourd_pune
pune,capsicum,2016,4924,3250,5250,4733,2016-07-01,Pune,7,capsicum_pune
pune,pumpkin,2016,605,1005,1920,1640,2016-07-01,Pune,7,pumpkin_pune
pune,bitter gourd,2016,2197,2771,4583,4163,2016-07-01,Pune,7,bitter gourd_pune
kille dharur,pigeon pea (tur),2016,46,6000,7450,6975,2016-07-01,Beed,7,pigeon pea (tur)_kille dharur
pune,cucumber,2016,11907,540,1152,932,2016-07-01,Pune,7,cucumber_pune
pune,cluster bean,2016,4515,2468,4580,4100,2016-07-01,Pune,7,cluster bean_pune
pune,carrot,2016,4779,1086,2445,2150,2016-07-01,Pune,7,carrot_pune
pune,flower,2016,13500,868,1656,1408,2016-07-01,Pune,7,flower_pune
pune,chavli (shenga ),2016,1697,1568,3205,2768,2016-07-01,Pune,7,chavli (shenga )_pune
