APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,seasonality,detrended,deseasonalised
lasalgaon,soybean,2015,978,2756,3362,3323,2015-08-01,Nasik,8,soybean_lasalgaon,additive,3465.25,3321.8947916666666
lasalgaon,soybean,2015,834,2841,3451,3403,2015-09-01,Nasik,9,soybean_lasalgaon,additive,3519.625,3371.2072916666666
lasalgaon,soybean,2015,8716,2311,3787,3742,2015-10-01,Nasik,10,soybean_lasalgaon,additive,3596.875,3733.315625
lasalgaon,soybean,2015,6583,2744,3796,3744,2015-11-01,Nasik,11,soybean_lasalgaon,additive,3681.75,3785.5822916666666
lasalgaon,soybean,2015,4528,2410,3712,3674,2015-12-01,Nasik,12,soybean_lasalgaon,additive,3718.625,3672.8947916666666
lasalgaon,soybean,2016,2020,2846,3771,3731,2016-01-01,Nasik,1,soybean_lasalgaon,additive,3712.75,3699.2072916666666
lasalgaon,soybean,2016,2439,2525,3740,3709,2016-02-01,Nasik,2,soybean_lasalgaon,additive,3753.5,3700.315625
lasalgaon,soybean,2016,2218,2468,3768,3730,2016-03-01,Nasik,3,soybean_lasalgaon,additive,3823.0,3771.5822916666666
lasalgaon,soybean,2016,3891,2513,4096,4014,2016-04-01,Nasik,4,soybean_lasalgaon,additive,3867.5,4012.8947916666666
lasalgaon,soybean,2016,4005,2324,3997,3947,2016-05-01,Nasik,5,soybean_lasalgaon,additive,3871.875,3915.2072916666666
lasalgaon,soybean,2016,2684,2205,3896,3849,2016-06-01,Nasik,6,soybean_lasalgaon,additive,3787.5,3840.315625
lasalgaon,soybean,2016,575,2515,3678,3625,2016-07-01,Nasik,7,soybean_lasalgaon,additive,3624.5,3666.5822916666666
lasalgaon,soybean,2016,2249,2282,3531,3444,2016-08-01,Nasik,8,soybean_lasalgaon,additive,3432.125,3442.8947916666666
lasalgaon,soybean,2016,1395,2321,3274,3213,2016-09-01,Nasik,9,soybean_lasalgaon,additive,3224.375,3181.2072916666666
malegaon,bajri,2014,3710,1251,1598,1408,2014-11-01,Nasik,11,bajri_malegaon,multiplicative,1407.25,1411.0941134621899
malegaon,bajri,2014,2282,1251,1530,1365,2014-12-01,Nasik,12,bajri_malegaon,multiplicative,1399.25,1339.5578757361834
malegaon,bajri,2015,948,1251,1660,1435,2015-01-01,Nasik,1,bajri_malegaon,multiplicative,1388.0,1420.2516137906732
malegaon,bajri,2015,1497,1251,1500,1359,2015-02-01,Nasik,2,bajri_malegaon,multiplicative,1376.375,1396.976195335383
malegaon,bajri,2015,1489,1251,1559,1378,2015-03-01,Nasik,3,bajri_malegaon,multiplicative,1356.625,1381.028187749217
malegaon,bajri,2015,1830,1251,1440,1302,2015-04-01,Nasik,4,bajri_malegaon,multiplicative,1337.75,1277.7321276252826
malegaon,bajri,2015,5357,1271,1490,1340,2015-05-01,Nasik,5,bajri_malegaon,multiplicative,1322.25,1326.227987790594
malegaon,bajri,2015,2692,1251,1540,1303,2015-06-01,Nasik,6,bajri_malegaon,multiplicative,1328.5,1339.4113190007388
malegaon,bajri,2015,3406,1255,1457,1310,2015-07-01,Nasik,7,bajri_malegaon,multiplicative,1362.625,1312.8787561331453
malegaon,bajri,2015,2976,1280,1592,1420,2015-08-01,Nasik,8,bajri_malegaon,multiplicative,1397.75,1393.532735198081
malegaon,bajri,2015,3401,1314,1603,1495,2015-09-01,Nasik,9,bajri_malegaon,multiplicative,1445.875,1479.6349565275655
malegaon,bajri,2015,3686,1260,1579,1429,2015-10-01,Nasik,10,bajri_malegaon,multiplicative,1498.25,1468.9322907536882
malegaon,bajri,2015,1909,1326,1758,1569,2015-11-01,Nasik,11,bajri_malegaon,multiplicative,1530.625,1572.4479147884772
malegaon,bajri,2015,1839,1375,1767,1580,2015-12-01,Nasik,12,bajri_malegaon,multiplicative,1562.375,1550.5505081781464
malegaon,bajri,2016,977,1432,1773,1594,2016-01-01,Nasik,1,bajri_malegaon,multiplicative,1604.25,1577.6174720434378
malegaon,bajri,2016,928,1355,1737,1584,2016-02-01,Nasik,2,bajri_malegaon,multiplicative,1657.375,1628.2636448942212
malegaon,bajri,2016,477,1496,1903,1749,2016-03-01,Nasik,3,bajri_malegaon,multiplicative,1727.0,1752.843469066314
malegaon,bajri,2016,534,1567,2027,1825,2016-04-01,Nasik,4,bajri_malegaon,multiplicative,1799.125,1790.9839730538718
malegaon,bajri,2016,522,1514,2048,1906,2016-05-01,Nasik,5,bajri_malegaon,multiplicative,1839.125,1886.4108542752774
malegaon,bajri,2016,454,1463,2029,1849,2016-06-01,Nasik,6,bajri_malegaon,multiplicative,1865.375,1900.6688632635196
malegaon,bajri,2016,54,1662,2118,1804,2016-07-01,Nasik,7,bajri_malegaon,multiplicative,1845.875,1807.9643328734305
malegaon,bajri,2016,232,1600,2223,1980,2016-08-01,Nasik,8,bajri_malegaon,multiplicative,1752.75,1943.09494062831
malegaon,bajri,2016,1490,1339,1856,1595,2016-09-01,Nasik,9,bajri_malegaon,multiplicative,1666.5,1578.6071944223859
malegaon,maize,2014,40080,879,1190,975,2014-11-01,Nasik,11,maize_malegaon,multiplicative,1167.25,988.3182341469036
malegaon,maize,2014,59856,1250,1519,1399,2014-12-01,Nasik,12,maize_malegaon,multiplicative,1165.375,1313.8229466266032
malegaon,maize,2014,59856,1250,1519,1399,2014-12-01,Nasik,12,maize_malegaon,multiplicative,1378.375,1313.8229466266032
malegaon,maize,2015,76225,1344,1478,1399,2015-12-01,Nasik,12,maize_malegaon,multiplicative,1165.375,1313.8229466266032
malegaon,maize,2015,76225,1344,1478,1399,2015-12-01,Nasik,12,maize_malegaon,multiplicative,1378.375,1313.8229466266032
malegaon,maize,2015,35477,1075,1209,1149,2015-01-01,Nasik,1,maize_malegaon,multiplicative,1207.25,1144.2636642803834
malegaon,maize,2015,9560,1055,1223,1166,2015-02-01,Nasik,2,maize_malegaon,multiplicative,1220.625,1234.509082965275
malegaon,maize,2015,3361,1177,1293,1255,2015-03-01,Nasik,3,maize_malegaon,multiplicative,1200.75,1272.1429577993476
malegaon,maize,2015,4576,1107,1312,1226,2015-04-01,Nasik,4,maize_malegaon,multiplicative,1205.5,1151.3559203461155
malegaon,maize,2015,13629,1026,1221,1163,2015-05-01,Nasik,5,maize_malegaon,multiplicative,1210.625,1158.2059543586474
malegaon,maize,2015,4406,1054,1227,1190,2015-06-01,Nasik,6,maize_malegaon,multiplicative,1239.5,1259.9192184637027
malegaon,maize,2015,348,1226,1341,1272,2015-07-01,Nasik,7,maize_malegaon,multiplicative,1300.5,1289.3751731639604
malegaon,maize,2015,1701,1339,1475,1440,2015-08-01,Nasik,8,maize_malegaon,multiplicative,1326.5,1352.3266927393202
malegaon,maize,2015,340,1344,1550,1437,2015-09-01,Nasik,9,maize_malegaon,multiplicative,1331.5,1431.076488747529
malegaon,maize,2015,88055,1028,1428,1124,2015-10-01,Nasik,10,maize_malegaon,multiplicative,1339.625,1190.0413458430266
malegaon,maize,2015,85328,1293,1500,1378,2015-11-01,Nasik,11,maize_malegaon,multiplicative,1335.5,1396.823104260957
malegaon,maize,2016,35244,1401,1470,1445,2016-01-01,Nasik,1,maize_malegaon,multiplicative,1432.375,1439.0435116493943
malegaon,maize,2016,15182,1395,1477,1459,2016-02-01,Nasik,2,maize_malegaon,multiplicative,1479.625,1544.7244871752455
malegaon,maize,2016,3023,1355,1500,1475,2016-03-01,Nasik,3,maize_malegaon,multiplicative,1553.125,1495.1480978119823
malegaon,maize,2016,172,1652,1690,1680,2016-06-01,Nasik,6,maize_malegaon,multiplicative,1615.875,1577.71447486254
malegaon,maize,2016,1,1752,1752,1752,2016-07-01,Nasik,7,maize_malegaon,multiplicative,1665.625,1744.7780155084697
malegaon,maize,2016,70,1616,1694,1654,2016-08-01,Nasik,8,maize_malegaon,multiplicative,1634.625,1751.1818380999698
malegaon,maize,2016,242,1437,1768,1678,2016-09-01,Nasik,9,maize_malegaon,multiplicative,1503.125,1700.9210224600045
manmad,bajri,2014,1554,1170,1544,1439,2014-11-01,Nasik,11,bajri_manmad,multiplicative,1432.375,1445.5235353155504
manmad,bajri,2014,620,1163,1476,1360,2014-12-01,Nasik,12,bajri_manmad,multiplicative,1425.125,1343.1879763823058
manmad,bajri,2015,287,1311,1599,1496,2015-01-01,Nasik,1,bajri_manmad,multiplicative,1407.0,1464.26451120427
manmad,bajri,2015,231,1205,1442,1379,2015-02-01,Nasik,2,bajri_manmad,multiplicative,1400.875,1421.1761255651468
manmad,bajri,2015,201,1195,1445,1347,2015-03-01,Nasik,3,bajri_manmad,multiplicative,1383.125,1353.106464259935
manmad,bajri,2015,197,1222,1465,1403,2015-04-01,Nasik,4,bajri_manmad,multiplicative,1350.5,1385.656419753217
manmad,bajri,2015,424,1193,1392,1311,2015-05-01,Nasik,5,bajri_manmad,multiplicative,1346.0,1283.189020179678
manmad,bajri,2015,488,1191,1366,1303,2015-06-01,Nasik,6,bajri_manmad,multiplicative,1356.625,1342.8516980503164
manmad,bajri,2015,436,1284,1439,1387,2015-07-01,Nasik,7,bajri_manmad,multiplicative,1383.125,1393.287799501507
manmad,bajri,2015,158,1343,1525,1448,2015-08-01,Nasik,8,bajri_manmad,multiplicative,1421.625,1430.1001395599844
manmad,bajri,2015,151,1415,1538,1478,2015-09-01,Nasik,9,bajri_manmad,multiplicative,1451.75,1446.6463553207964
manmad,bajri,2015,389,1239,1573,1444,2015-10-01,Nasik,10,bajri_manmad,multiplicative,1471.75,1488.1641227817781
manmad,bajri,2015,163,1372,1653,1487,2015-11-01,Nasik,11,bajri_manmad,multiplicative,1493.125,1493.7411376054367
manmad,bajri,2015,128,1408,1589,1508,2015-12-01,Nasik,12,bajri_manmad,multiplicative,1519.75,1489.3584326356745
manmad,bajri,2016,57,1556,1675,1589,2016-01-01,Nasik,1,bajri_manmad,multiplicative,1552.375,1555.2916499355517
manmad,bajri,2016,86,1454,1625,1546,2016-02-01,Nasik,2,bajri_manmad,multiplicative,1606.5,1593.283749183261
manmad,bajri,2016,114,1464,1793,1646,2016-03-01,Nasik,3,bajri_manmad,multiplicative,1669.375,1653.4619451906851
manmad,bajri,2016,85,1592,1951,1782,2016-04-01,Nasik,4,bajri_manmad,multiplicative,1721.125,1759.971304347992
manmad,bajri,2016,255,1606,1895,1818,2016-05-01,Nasik,5,bajri_manmad,multiplicative,1763.25,1779.4337442308577
manmad,bajri,2016,126,1571,1820,1731,2016-06-01,Nasik,6,bajri_manmad,multiplicative,1781.125,1783.9418951075193
manmad,bajri,2016,50,1605,1924,1798,2016-07-01,Nasik,7,bajri_manmad,multiplicative,1762.25,1806.1510191086584
manmad,bajri,2016,430,1471,1922,1773,2016-08-01,Nasik,8,bajri_manmad,multiplicative,1694.25,1751.0825603866385
manmad,bajri,2016,1045,1474,1818,1676,2016-09-01,Nasik,9,bajri_manmad,multiplicative,1625.75,1640.4460700390084
manmad,wheat(husked),2014,126,1535,1682,1581,2014-11-01,Nasik,11,wheat(husked)_manmad,multiplicative,1593.875,1600.2184851454715
manmad,wheat(husked),2014,147,1466,1748,1565,2014-12-01,Nasik,12,wheat(husked)_manmad,multiplicative,1600.5,1553.110504880288
manmad,wheat(husked),2015,146,1599,1713,1641,2015-01-01,Nasik,1,wheat(husked)_manmad,multiplicative,1596.0,1662.7244467424835
manmad,wheat(husked),2015,92,1574,1766,1633,2015-02-01,Nasik,2,wheat(husked)_manmad,multiplicative,1574.5,1605.0398745638186
manmad,wheat(husked),2015,66,1493,1550,1509,2015-03-01,Nasik,3,wheat(husked)_manmad,multiplicative,1528.625,1527.343260015507
manmad,wheat(husked),2015,66,1493,1550,1509,2015-03-01,Nasik,3,wheat(husked)_manmad,multiplicative,1522.5,1528.976959253143
manmad,wheat(husked),2015,13,1425,1629,1509,2015-09-01,Nasik,9,wheat(husked)_manmad,multiplicative,1528.625,1527.343260015507
manmad,wheat(husked),2015,13,1425,1629,1509,2015-09-01,Nasik,9,wheat(husked)_manmad,multiplicative,1522.5,1528.976959253143
manmad,wheat(husked),2015,94,1341,1639,1465,2015-04-01,Nasik,4,wheat(husked)_manmad,multiplicative,1469.75,1453.8702170285126
manmad,wheat(husked),2015,89,1314,1562,1374,2015-05-01,Nasik,5,wheat(husked)_manmad,multiplicative,1450.875,1392.1897561390447
manmad,wheat(husked),2015,81,1396,1580,1429,2015-06-01,Nasik,6,wheat(husked)_manmad,multiplicative,1464.625,1404.532750001039
manmad,wheat(husked),2015,12,1562,1594,1562,2015-07-01,Nasik,7,wheat(husked)_manmad,multiplicative,1488.625,1580.9875229583974
manmad,wheat(husked),2015,20,1463,1685,1522,2015-08-01,Nasik,8,wheat(husked)_manmad,multiplicative,1514.625,1510.4371811040246
manmad,wheat(husked),2015,5,1502,1502,1502,2015-10-01,Nasik,10,wheat(husked)_manmad,multiplicative,1527.125,1476.2828484965435
manmad,wheat(husked),2015,22,1552,1652,1552,2015-11-01,Nasik,11,wheat(husked)_manmad,multiplicative,1553.375,1570.8659639125692
manmad,wheat(husked),2015,10,1542,1585,1569,2015-12-01,Nasik,12,wheat(husked)_manmad,multiplicative,1600.75,1557.080116394359
manmad,wheat(husked),2016,32,1571,1733,1672,2016-01-01,Nasik,1,wheat(husked)_manmad,multiplicative,1623.125,1694.1348415316468
manmad,wheat(husked),2016,12,1718,1832,1718,2016-02-01,Nasik,2,wheat(husked)_manmad,multiplicative,1612.125,1688.5845097983101
manmad,wheat(husked),2016,10,1515,1515,1515,2016-03-01,Nasik,3,wheat(husked)_manmad,multiplicative,1580.625,1533.416195443004
manmad,wheat(husked),2016,15,1518,1694,1518,2016-04-01,Nasik,4,wheat(husked)_manmad,multiplicative,1548.625,1506.4675695899534
manmad,wheat(husked),2016,2,1471,1591,1471,2016-05-01,Nasik,5,wheat(husked)_manmad,multiplicative,1553.75,1490.4738946728783
manmad,wheat(husked),2016,9,1663,1663,1663,2016-06-01,Nasik,6,wheat(husked)_manmad,multiplicative,1616.375,1634.5262164112862
manmad,wheat(husked),2016,4,1611,1633,1611,2016-07-01,Nasik,7,wheat(husked)_manmad,multiplicative,1702.25,1630.5831622829567
manmad,wheat(husked),2016,1,1923,1923,1923,2016-08-01,Nasik,8,wheat(husked)_manmad,multiplicative,1731.5,1908.3907353896448
manmad,wheat(husked),2016,15,1702,1777,1753,2016-09-01,Nasik,9,wheat(husked)_manmad,multiplicative,1783.625,1776.2071634001056
manmad,maize,2014,20074,976,1198,1130,2014-11-01,Nasik,11,maize_manmad,additive,1163.625,1125.5177083333333
manmad,maize,2014,71194,1002,1167,1111,2014-12-01,Nasik,12,maize_manmad,additive,1163.125,1100.1635416666666
manmad,maize,2015,40116,1143,1255,1214,2015-01-01,Nasik,1,maize_manmad,additive,1194.75,1198.121875
manmad,maize,2015,21711,1194,1255,1232,2015-02-01,Nasik,2,maize_manmad,additive,1248.5,1263.196875
manmad,maize,2015,9314,1262,1330,1314,2015-03-01,Nasik,3,maize_manmad,additive,1285.0,1309.5177083333333
manmad,maize,2015,2799,1324,1372,1357,2015-04-01,Nasik,4,maize_manmad,additive,1294.25,1346.1635416666666
manmad,maize,2015,1414,1213,1300,1260,2015-05-01,Nasik,5,maize_manmad,additive,1306.5,1244.121875
manmad,maize,2015,1414,1213,1300,1260,2015-05-01,Nasik,5,maize_manmad,additive,1329.5,1291.196875
manmad,maize,2015,305,1211,1290,1260,2015-06-01,Nasik,6,maize_manmad,additive,1306.5,1244.121875
manmad,maize,2015,305,1211,1290,1260,2015-06-01,Nasik,6,maize_manmad,additive,1329.5,1291.196875
manmad,maize,2015,97,1374,1428,1384,2015-07-01,Nasik,7,maize_manmad,additive,1366.5,1379.5177083333333
manmad,maize,2015,25,1398,1491,1471,2015-08-01,Nasik,8,maize_manmad,additive,1392.375,1460.1635416666666
manmad,maize,2015,55,1396,1537,1442,2015-09-01,Nasik,9,maize_manmad,additive,1400.0,1426.121875
manmad,maize,2015,15818,1139,1404,1285,2015-10-01,Nasik,10,maize_manmad,additive,1401.125,1316.196875
manmad,maize,2015,23606,1320,1495,1420,2015-11-01,Nasik,11,maize_manmad,additive,1398.875,1415.5177083333333
manmad,maize,2015,24240,1341,1477,1444,2015-12-01,Nasik,12,maize_manmad,additive,1420.5,1433.1635416666666
manmad,maize,2016,6626,1383,1471,1451,2016-01-01,Nasik,1,maize_manmad,additive,1437.125,1435.121875
manmad,maize,2016,2020,1412,1464,1449,2016-02-01,Nasik,2,maize_manmad,additive,1428.375,1480.196875
manmad,maize,2016,930,1364,1417,1389,2016-03-01,Nasik,3,maize_manmad,additive,1420.375,1384.5177083333333
manmad,maize,2016,143,1385,1429,1405,2016-04-01,Nasik,4,maize_manmad,additive,1442.5,1394.1635416666666
manmad,maize,2016,92,1414,1443,1426,2016-05-01,Nasik,5,maize_manmad,additive,1510.75,1410.121875
manmad,maize,2016,98,1626,1688,1651,2016-06-01,Nasik,6,maize_manmad,additive,1589.875,1682.196875
manmad,maize,2016,23,1733,1791,1733,2016-07-01,Nasik,7,maize_manmad,additive,1666.0,1728.5177083333333
manmad,maize,2016,43,1682,1742,1694,2016-08-01,Nasik,8,maize_manmad,additive,1661.5,1683.1635416666666
manmad,maize,2016,39,1709,1852,1746,2016-09-01,Nasik,9,maize_manmad,additive,1551.875,1730.121875
sinner,bajri,2014,1427,1152,1539,1331,2014-11-01,Nasik,11,bajri_sinner,additive,1292.875,1327.240625
sinner,bajri,2014,836,1052,1496,1239,2014-12-01,Nasik,12,bajri_sinner,additive,1301.375,1218.865625
sinner,bajri,2015,1143,1159,1558,1353,2015-01-01,Nasik,1,bajri_sinner,additive,1299.375,1342.7822916666667
sinner,bajri,2015,1054,1133,1480,1313,2015-02-01,Nasik,2,bajri_sinner,additive,1287.125,1347.1114583333333
sinner,bajri,2015,606,1091,1399,1254,2015-03-01,Nasik,3,bajri_sinner,additive,1268.0,1250.240625
sinner,bajri,2015,841,1029,1400,1218,2015-04-01,Nasik,4,bajri_sinner,additive,1246.75,1197.865625
sinner,bajri,2015,332,1100,1315,1221,2015-05-01,Nasik,5,bajri_sinner,additive,1252.625,1210.7822916666667
sinner,bajri,2015,146,1000,1375,1275,2015-06-01,Nasik,6,bajri_sinner,additive,1291.125,1309.1114583333333
sinner,bajri,2015,408,1242,1421,1339,2015-07-01,Nasik,7,bajri_sinner,additive,1349.125,1335.240625
sinner,bajri,2015,288,1328,1546,1441,2015-08-01,Nasik,8,bajri_sinner,additive,1385.875,1420.865625
sinner,bajri,2015,542,1308,1543,1462,2015-09-01,Nasik,9,bajri_sinner,additive,1411.375,1451.7822916666667
sinner,bajri,2015,1164,1187,1450,1328,2015-10-01,Nasik,10,bajri_sinner,additive,1444.625,1362.1114583333333
sinner,bajri,2015,874,1300,1618,1490,2015-11-01,Nasik,11,bajri_sinner,additive,1470.125,1486.240625
sinner,bajri,2015,1352,1338,1674,1556,2015-12-01,Nasik,12,bajri_sinner,additive,1512.75,1535.865625
sinner,bajri,2016,796,1399,1698,1551,2016-01-01,Nasik,1,bajri_sinner,additive,1559.375,1540.7822916666667
sinner,bajri,2016,573,1434,1808,1580,2016-02-01,Nasik,2,bajri_sinner,additive,1607.375,1614.1114583333333
sinner,bajri,2016,421,1479,1764,1611,2016-03-01,Nasik,3,bajri_sinner,additive,1668.75,1607.240625
sinner,bajri,2016,787,1535,1977,1819,2016-04-01,Nasik,4,bajri_sinner,additive,1724.125,1798.865625
sinner,bajri,2016,841,1485,1987,1779,2016-05-01,Nasik,5,bajri_sinner,additive,1782.875,1768.7822916666667
sinner,bajri,2016,309,1597,1942,1795,2016-06-01,Nasik,6,bajri_sinner,additive,1810.0,1829.1114583333333
sinner,bajri,2016,155,1581,2002,1866,2016-07-01,Nasik,7,bajri_sinner,additive,1794.0,1862.240625
sinner,bajri,2016,408,1605,1937,1781,2016-08-01,Nasik,8,bajri_sinner,additive,1736.75,1760.865625
sinner,bajri,2016,543,1401,1870,1689,2016-09-01,Nasik,9,bajri_sinner,additive,1662.5,1678.7822916666667
jamkhed,bajri,2014,1877,1318,1503,1411,2014-11-01,Ahmadnagar,11,bajri_jamkhed,multiplicative,1404.5,1414.2239617391167
jamkhed,bajri,2014,846,1300,1488,1394,2014-12-01,Ahmadnagar,12,bajri_jamkhed,multiplicative,1398.75,1364.30454961531
jamkhed,bajri,2014,846,1300,1488,1394,2014-12-01,Ahmadnagar,12,bajri_jamkhed,multiplicative,1389.25,1395.559468045852
jamkhed,bajri,2015,730,1300,1488,1394,2015-01-01,Ahmadnagar,1,bajri_jamkhed,multiplicative,1398.75,1364.30454961531
jamkhed,bajri,2015,730,1300,1488,1394,2015-01-01,Ahmadnagar,1,bajri_jamkhed,multiplicative,1389.25,1395.559468045852
jamkhed,bajri,2015,263,1300,1453,1376,2015-02-01,Ahmadnagar,2,bajri_jamkhed,multiplicative,1382.375,1401.7485504659448
jamkhed,bajri,2015,197,1300,1450,1375,2015-03-01,Ahmadnagar,3,bajri_jamkhed,multiplicative,1377.625,1378.1417061596635
jamkhed,bajri,2015,197,1300,1450,1375,2015-03-01,Ahmadnagar,3,bajri_jamkhed,multiplicative,1374.75,1345.7092939175404
jamkhed,bajri,2015,197,1300,1450,1375,2015-03-01,Ahmadnagar,3,bajri_jamkhed,multiplicative,1381.25,1376.5382127425012
jamkhed,bajri,2015,164,1304,1446,1375,2015-04-01,Ahmadnagar,4,bajri_jamkhed,multiplicative,1377.625,1378.1417061596635
jamkhed,bajri,2015,164,1304,1446,1375,2015-04-01,Ahmadnagar,4,bajri_jamkhed,multiplicative,1374.75,1345.7092939175404
jamkhed,bajri,2015,164,1304,1446,1375,2015-04-01,Ahmadnagar,4,bajri_jamkhed,multiplicative,1381.25,1376.5382127425012
jamkhed,bajri,2015,174,1300,1450,1375,2015-05-01,Ahmadnagar,5,bajri_jamkhed,multiplicative,1377.625,1378.1417061596635
jamkhed,bajri,2015,174,1300,1450,1375,2015-05-01,Ahmadnagar,5,bajri_jamkhed,multiplicative,1374.75,1345.7092939175404
jamkhed,bajri,2015,174,1300,1450,1375,2015-05-01,Ahmadnagar,5,bajri_jamkhed,multiplicative,1381.25,1376.5382127425012
jamkhed,bajri,2015,268,1300,1445,1372,2015-06-01,Ahmadnagar,6,bajri_jamkhed,multiplicative,1402.0,1397.6737000285436
jamkhed,bajri,2015,98,1359,1503,1431,2015-07-01,Ahmadnagar,7,bajri_jamkhed,multiplicative,1436.0,1434.2696592832572
jamkhed,bajri,2015,63,1413,1557,1485,2015-08-01,Ahmadnagar,8,bajri_jamkhed,multiplicative,1474.75,1453.3660374309436
jamkhed,bajri,2015,188,1457,1617,1537,2015-09-01,Ahmadnagar,9,bajri_jamkhed,multiplicative,1509.375,1538.7194421710722
jamkhed,bajri,2015,258,1438,1602,1520,2015-10-01,Ahmadnagar,10,bajri_jamkhed,multiplicative,1554.375,1548.443166212381
jamkhed,bajri,2015,171,1486,1633,1560,2015-11-01,Ahmadnagar,11,bajri_jamkhed,multiplicative,1583.125,1563.564408442964
jamkhed,bajri,2015,370,1600,1833,1716,2015-12-01,Ahmadnagar,12,bajri_jamkhed,multiplicative,1580.75,1679.4451988090905
jamkhed,bajri,2016,160,1428,1645,1536,2016-01-01,Ahmadnagar,1,bajri_jamkhed,multiplicative,1568.875,1537.718323470896
jamkhed,bajri,2016,76,1425,1578,1502,2016-02-01,Ahmadnagar,2,bajri_jamkhed,multiplicative,1548.125,1530.1063392440763
jamkhed,bajri,2016,43,1408,1558,1483,2016-03-01,Ahmadnagar,3,bajri_jamkhed,multiplicative,1551.25,1486.3884728980227
jamkhed,bajri,2016,45,1513,1742,1627,2016-04-01,Ahmadnagar,4,bajri_jamkhed,multiplicative,1586.5,1592.3411063300641
jamkhed,bajri,2016,68,1486,1814,1650,2016-05-01,Ahmadnagar,5,bajri_jamkhed,multiplicative,1643.375,1651.8458552910015
